,AAA_WB_ADM0_NA,SoL_20120119,SoL_20120401,SoL_20120701,SoL_20121001,SoL_20130101,SoL_20130401,SoL_20130701,SoL_20131001,SoL_20140101,SoL_20140401,SoL_20140701,SoL_20141001,SoL_20150101,SoL_20150401,SoL_20150701,SoL_20151001,SoL_20160101,SoL_20160401,SoL_20160701,SoL_20161001,SoL_20170101,SoL_20170401,SoL_20170701,SoL_20171001,SoL_20180101,SoL_20180401,SoL_20180701,SoL_20181001,SoL_20190101,SoL_20190401,SoL_20190701,SoL_20191001,SoL_20200101,SoL_20200401,SoL_20200701,SoL_20201001,SoL_20210101,SoL_20210401,SoL_20210701,SoL_20211001,SoL_20220101,SoL_20220401,SoL_20220701,SoL_20221001,SoL_20230101,SoL_20230401,SoL_20230701,SoL_20231001,SoL_20240101,SoL_20240401
228,The Bahamas,49048.73046875,65175.7421875,47186.16015625,47960.15234375,43755.765625,58222.02734375,47725.1015625,52995.09375,44890.875,61976.5859375,43536.16015625,60505.98828125,45078.5546875,64681.59375,45991.0546875,48565.30078125,40146.24609375,52018.35546875,40820.16015625,38128.66796875,37704.9296875,52190.8671875,39671.90625,49819.6171875,33352.44140625,46318.1328125,39615.2578125,44645.5546875,33625.26953125,44049.97265625,35498.99609375,41614.48046875,26581.96875,48199.15625,38554.3046875,38119.51171875,36575.27734375,48102.02734375,43476.45703125,45992.16796875,42563.6640625,56253.55859375,40909.859375,51927.40234375,46639.07421875,62537.359375,48995.58984375,53386.0703125,47940.56640625,60377.95703125
229,The Gambia,26594.65983390808,24400.44972229004,15619.689995765686,19692.429895401,13595.949898719788,23219.75980758667,16948.829944610596,16875.949955940247,13456.26003074646,29144.7600440979,15332.060037612917,18985.68938446045,12736.970103263857,21714.42968940735,20415.14970397949,18684.02980041504,11415.610054969788,26254.449981689453,17023.51011657715,15850.379886627195,15132.899931430817,20416.30952835083,14048.180145263672,23372.03057861328,14192.290202140808,21827.689769744877,18020.149894714355,18258.43978881836,8076.349974632263,18153.199882507324,13394.049926757812,18544.1999874115,9172.270103216171,24819.6097946167,18646.409748077396,22866.53979873657,21254.640391349792,25381.1395111084,23344.920335769653,23038.619522094727,18290.70991706848,27705.19972229004,20987.2400932312,28098.8406124115,24588.259895324707,43136.52006912232,26263.109832763672,29496.10006904602,25448.67063522339,41095.059478759766
230,The Netherlands,2142871.51953125,2114566.859375,1451098.0,2173996.435546875,2246240.34375,1968313.2734375,1518451.14453125,2263920.611328125,2230515.142578125,2027196.62109375,1547259.4609375,2098364.20703125,2380768.09375,2014598.890625,1408592.30078125,1833313.298828125,2044501.05859375,2215476.591796875,1506348.00390625,2126449.126953125,1911543.25390625,1991573.51953125,1589240.41015625,2051800.970703125,1717610.205078125,2064555.57421875,1512005.73046875,2107651.05859375,1795685.642578125,1738657.8203125,1553675.359375,1738480.451171875,1499830.693359375,1504942.853515625,1696218.19140625,1861313.42578125,1614941.30078125,1558975.142578125,1654936.92578125,1520337.453125,1766749.15234375,1248135.2265625,1216098.62890625,1223096.83984375,1042457.603515625,1203327.572265625,1214467.7890625,1324045.90234375,1555702.8828125,1177131.330078125
231,Timor-Leste,22952.0396938324,29671.42985534668,14640.749797821043,22739.800128936768,4743.739999204874,26280.24977874756,18793.369941711426,24306.92007446289,18124.23985004425,30911.25983428955,14429.130323410034,26855.960151672363,22914.939880371094,23115.379776000977,19463.840259552,26780.16974639893,18719.98038864136,28451.949798583984,17444.060012817383,22357.79021453857,4644.579975366592,27594.14958953857,11536.8100566864,25625.149742126465,4159.270010918379,28985.539764404297,22066.039993286133,20671.360061645508,11197.979948043823,19471.98012542725,13448.460090637209,23752.069862365723,10454.799926757812,30846.509635925293,18544.55010986328,23057.41000366211,21705.6300201416,30444.210021972656,19023.17002105713,26786.939750671387,22152.559886932373,27151.519340515137,12671.340072631836,21947.26001358032,19782.38004684448,31186.11009979248,22756.13993835449,30976.840057373047,12423.239998042583,32765.970390319824
232,Togo,81176.3017578125,130390.13928222656,73596.70025634766,76868.69900512695,77807.13958740234,80643.40017700195,67690.8724975586,85126.85037231445,91972.5711669922,97825.6986694336,70855.75067138672,79113.84973144531,82325.68978881836,103462.00592041016,78288.81201171875,95914.13970947266,107352.05139160156,92865.6098022461,71696.11148071289,92809.47821044922,89808.16064453125,115350.8286743164,59434.81121826172,132431.90252685547,83402.42877197266,97979.22784423828,89043.46102905273,109628.4810180664,63388.330711364746,73406.26992797852,44103.790267944336,100564.91040039062,80111.65939331055,107816.90966796876,75834.4211730957,122733.1180419922,114840.87268066406,115894.5889892578,96387.62176513672,129305.228515625,122520.00982666016,136584.61029052734,63248.469787597656,151321.90869140625,110705.56030273438,147658.6798095703,113053.56072998048,145746.78057861328,137475.193359375,156152.8585205078
233,Tokelau (N.Z.),27.25,26.190000534057617,13.6899995803833,21.38999938964844,6.279999732971191,19.709999084472656,11.940000534057615,19.729999542236328,23.759998321533203,22.30000114440918,12.260000228881836,21.32000160217285,12.25,21.989999771118164,13.129999160766602,18.290000915527344,13.199999809265137,20.380001068115234,10.18000030517578,18.299999237060547,11.649999618530272,27.639997482299805,4.670000076293945,22.520000457763672,15.459999084472656,21.40999984741211,9.15999984741211,13.059999465942385,8.880000114440918,14.189998626708984,4.850000381469727,11.019999504089355,2.3600001335144043,24.309999465942383,12.18000030517578,22.780000686645508,22.86000061035156,27.36000061035156,12.199999809265137,27.46999931335449,18.80000114440918,23.76000022888184,5.840000152587891,24.229999542236328,18.57999992370605,36.18000030517578,13.579999923706056,25.920000076293945,18.700000762939453,28.779998779296875
234,Tonga,1199.35986328125,1756.2498779296875,1479.8201904296875,1866.22998046875,1567.0802001953125,1699.4300537109375,1355.9798583984375,1918.5299072265625,1653.1500244140625,1431.6400146484375,1487.3499755859375,1537.679931640625,1756.72998046875,1819.68994140625,1285.56982421875,1578.72998046875,1724.7899169921875,1557.9100341796875,1053.8699951171875,1598.2799072265625,1597.210205078125,1716.10009765625,1404.9698486328125,2046.830078125,1651.760009765625,1573.4798583984375,1252.3798828125,1543.599853515625,1466.199951171875,1667.360107421875,1267.130126953125,1761.4000244140625,1395.369873046875,2226.909912109375,1811.35009765625,1766.5198974609375,2092.929931640625,3298.22021484375,2784.7001953125,3213.369873046875,2106.14990234375,2251.56982421875,1542.3800048828125,2130.7099609375,2236.81982421875,2447.489990234375,1999.3402099609373,2477.190185546875,1181.389892578125,2089.040283203125
235,Trinidad and Tobago,152027.81103515625,164804.43603515625,168536.4775390625,149309.40698242188,139053.3623046875,170622.7685546875,148889.75170898438,147306.9569091797,148979.7626953125,145471.39038085938,148721.7919921875,155020.00659179688,149605.2471923828,154409.29052734375,146723.63208007812,149867.89624023438,141323.81103515625,157856.89819335938,144427.23120117188,141741.09912109375,135597.41040039062,152287.37963867188,139597.37036132812,143735.58935546875,127634.390625,141148.3818359375,139094.90869140625,142980.6580810547,141707.22827148438,154535.65014648438,147055.30981445312,145628.642578125,141188.08959960938,152829.83984375,141625.11206054688,151939.2392578125,120496.73681640624,156900.7119140625,141012.73876953125,140298.25024414062,146027.7294921875,151896.53686523438,143764.48999023438,146677.09033203125,140761.5390625,169060.0078125,155558.7001953125,158986.0703125,150356.03344726562,166357.78930664062
236,Tunisia,654699.1192626953,738050.4098510742,753856.7958068848,747165.6213378906,690523.6510009766,688015.7363891602,715571.7514038086,774942.7288513184,668313.8743896484,753833.9101257324,723969.4479675293,845349.5467224121,711812.2888183594,753369.9094543457,754907.6953735352,712301.1002197266,795983.600982666,687916.1695556641,702900.1815490723,736026.0842895508,755754.958190918,706912.8782348633,708490.1244812012,901501.1307983398,831025.5234680176,707671.3768920898,767877.1126098633,783198.0476989746,638982.701751709,772957.7812805176,754064.6499023438,869754.3450317383,682560.8022003174,799682.8544921875,854675.8701782227,815018.4606628418,862214.7202453613,786372.8263549805,893281.7215576172,859645.4036865234,824849.0094909668,962211.7618408204,864739.6708984375,975368.9248046876,944612.934173584,992972.2939453124,924889.0076293944,1079738.9865112305,1121703.120727539,1011095.6256713868
237,Turkey,6463643.283408642,4638913.319242477,4511076.657109737,5173637.649960995,5749596.596514225,4478333.787920237,4412721.320792913,5399477.503082514,4287542.002916694,4792922.831274986,4427680.87623024,5379083.164668083,5557831.605581403,5186842.061350346,4761589.362006068,4798193.864771366,5582957.97668767,5143098.97960186,4747354.921004534,5718631.099448681,7494505.197145224,5711307.292269826,5679352.16565764,6590769.898231506,5505241.866018057,5760828.870782971,5919598.902290821,5805160.18211484,7052322.94537437,5911482.26545012,5959230.134900212,6920265.363420486,6812139.125526667,6409479.056526303,6874508.259021759,6751944.773754597,9015192.92407751,6368934.813086271,7237157.374571085,6902978.463542461,9151649.888099909,7480276.331279278,7190356.625946522,7435291.388278961,7525831.801781654,7280455.72530365,7909944.494273901,7886603.05425787,8475220.350067377,7921473.064367294
238,Turkmenistan,2181133.03125,1831758.5,1897745.4375,2463981.78125,1724249.0625,1855036.40625,1621179.5078125,2136468.9375,1600687.703125,2170989.078125,1240178.6328125,2158416.5625,1560376.546875,1768337.015625,1393047.1796875,1755291.9375,1484038.09375,1424448.25,1199979.4453125,2033989.1875,1899631.171875,1520521.5,1532589.984375,2227470.984375,1427400.78125,1566204.453125,1457817.6015625,1616210.046875,1292971.015625,1466548.203125,1305948.4453125,2046426.328125,1237571.234375,1386135.203125,1866457.8125,1932502.65625,1732571.484375,1410749.9375,1700224.78125,1761957.234375,1718625.90625,1780870.125,1507389.3125,1674716.671875,1971414.78125,1719253.25,1857880.140625,1956674.0625,2176071.8125,1754134.234375
239,Turks and Caicos Islands (U.K.),3866.190048217773,4407.889842987061,3492.57963180542,3409.9499549865723,3653.1200523376474,4070.340202331543,3431.440078735352,3750.129985809326,3843.5500869750977,4111.88981628418,3383.879997253418,3753.700244903565,3350.010025024414,4192.310031890869,3546.669891357422,3601.6299591064453,3754.779838562012,3946.720050811768,3533.0398139953613,3770.4599800109854,3944.5797576904297,4415.719799041748,3592.8598861694336,2829.430075645447,2748.700057029724,4195.059946060181,3183.6001234054565,3877.129859924317,3603.720014572144,3786.3097076416016,3841.9901638031006,4363.65018081665,3757.029987335205,4524.909931182861,4284.15002822876,4260.980220794678,4453.040107727051,4708.929929733276,4610.050163269043,4736.22003364563,4987.599906921387,5423.7999057769775,4918.980070114136,4722.339963912964,5099.939794540405,5856.219707489014,4831.390199661255,5126.690149307251,5136.749977111816,5320.42001914978
240,Tuvalu,39.42000579833984,40.93000030517578,23.739999771118164,36.02999877929688,16.670000076293945,39.060001373291016,27.889997482299805,42.81999588012695,26.770000457763672,32.95000076293945,23.799999237060547,48.21999740600586,45.93000030517578,39.25,27.910001754760746,47.19000244140625,24.959997177124023,44.040000915527344,17.93000030517578,42.8800048828125,34.21000289916992,30.32000160217285,10.049999237060549,53.1099967956543,26.6200008392334,58.560001373291016,26.209997177124023,45.2599983215332,65.5199966430664,39.22999954223633,20.1299991607666,42.2400016784668,16.220001220703125,48.95000076293945,33.790000915527344,44.790000915527344,36.29000473022461,48.040000915527344,29.03999900817871,58.61000061035156,37.54999923706055,40.88999938964844,11.649999618530272,46.18000411987305,34.61000061035156,61.400001525878906,34.80999755859375,53.77999877929688,50.21000289916992,58.96999740600586
241,Uganda,582602.1759386063,338845.5369987488,317032.9980626106,257717.6297016144,219710.15114331245,315318.43878030777,250835.3538761139,262114.98227745292,313994.1927318573,509145.9052410126,208138.26138305664,358464.68717861176,437258.1143360138,237805.2628326416,277104.1263771057,442957.0896873474,193626.38135051727,418460.796831131,232387.3721857071,242020.4919624329,416623.0605602264,558741.2461891174,221988.29103660583,363275.4149169922,370833.2481803894,277068.80061912537,279807.78551864624,295926.4220638275,185150.2383594513,263993.5209465027,145780.33059692383,271734.60301685333,155753.30871009827,343795.177904129,341190.14967536926,420952.2836875916,256386.76026153564,382784.1090431213,309480.3839559555,482126.8591918945,388294.7560882568,412940.3487815857,217393.78970718384,535682.8945846558,354759.62941741943,556900.9378223419,480412.07415390015,414418.20868110657,320008.7410583496,520208.8506546021
242,Ukraine,5406051.4375,2885365.73828125,2895442.18359375,2858652.14453125,3930172.6875,2624764.37109375,2958966.73046875,2754537.21484375,3248684.0,2716202.87109375,2636809.74609375,3231399.02734375,3421646.181640625,2376559.05078125,2301279.57421875,2193226.802734375,4532932.7890625,2425536.244140625,2309704.095703125,2467091.12109375,3605075.7578125,2468825.7734375,2192415.974609375,2848878.84375,3603439.23828125,2625461.18359375,2467416.13671875,2278723.96875,4202899.6953125,2663237.25,2526271.869140625,2503958.271484375,1763584.419921875,1735300.017578125,3280381.41796875,2822704.740234375,5126452.45703125,2340377.783203125,3689929.078125,2581140.427734375,3802766.49609375,1619138.99609375,2879844.16015625,1933141.7265625,2582551.236328125,1749541.869140625,2744358.8125,2176750.408203125,4043183.15625,2292039.865234375
243,United Arab Emirates,1467039.4597167969,1453985.4576721191,1530354.088256836,1556883.6498413086,1587259.3828735352,1598333.1348266602,1532271.1115112305,1618938.692138672,1658470.385803223,1656568.0645751953,1577198.456604004,1663700.4760742188,1621859.1557922363,1886459.295166016,1641217.0417175293,1632353.8375549316,1529628.6624450684,1660993.1893920898,1522071.2159423828,1582964.093383789,1521730.192138672,1589897.7444458008,1519758.8916015625,1704566.602935791,1614955.5823364258,1702733.2142333984,1603067.6196289062,1685602.3432006836,1688554.5377807615,1675975.5262756348,1649436.4727172852,1760728.0004882812,1680009.6877441406,1795841.1785888672,1698640.1525268557,1924228.9089355469,1942760.9592895508,1997559.56640625,1758818.776977539,1940132.8150634768,1858354.9934082031,2226024.2990722656,1711206.3883666992,1988354.3411865237,1762594.8669433594,2363987.541748047,1847991.484680176,2056314.431152344,2171432.580810547,2424377.398803711
244,United Kingdom,4424153.7724609375,4874502.174316406,5741168.058746338,4195078.036865234,4660756.713867188,4667182.097290039,5916237.037887573,4057862.2412109375,4060366.280151367,4366589.768676758,5764416.073364258,4395121.486328125,5043886.727294922,4741663.719360352,4819730.828613281,3890392.262451172,4338428.565917969,4108359.935791016,4954232.098245621,3917485.990844727,3416879.827392578,3964689.912353516,4504301.974121094,3692427.243286133,3322917.2498779297,3508417.5053710938,4776305.7158203125,3436577.006958008,3234956.5053710938,3752436.033569336,4772050.826171875,3402530.1641845703,2501626.824279785,3302206.532348633,4965643.2626953125,3085257.8221435547,3700057.6799316406,3685340.2619628906,4963837.627929688,3136705.584960937,3654101.4931640634,3610280.507202149,5219005.679199219,3398000.618286133,3726085.427001953,3114596.447998047,4320119.131713867,3733968.420410156,3816975.885192871,3516230.6977539062
245,United States Virgin Islands (U.S.),10139.579345703123,10852.52944946289,9374.150390625,5994.6998291015625,9587.460388183594,10792.720458984377,9425.550231933594,9259.12045288086,10116.130004882812,11045.389678955078,10230.309814453123,10428.950073242188,9888.540008544922,10065.449768066406,10069.06967163086,9898.770263671877,10048.009582519531,10095.620056152344,9706.939514160156,9625.209777832031,9455.180419921877,10289.400573730469,8794.829956054688,2373.869888305664,4916.040145874023,6740.889556884766,7346.689743041992,7691.510101318359,7874.950210571289,9563.01043701172,8550.9599609375,8715.629486083984,6930.739654541016,9243.529815673828,8971.45004272461,8870.649963378906,9804.050567626951,10212.4404296875,9045.98974609375,8267.85971069336,9599.490203857422,9081.990142822266,9034.549987792969,9239.040100097656,7981.22021484375,10548.22998046875,8940.680053710938,8928.480163574219,8263.450408935547,8610.369995117188
